VideoID,Title,CategoryID,Description,Tags,CategoryCheck,TagsCheck,DescriptionCheck,Is_Music,Is_Music_Manual
LzDNUoVe8G8,Madison Beer - Reckless (Lyrics),10,"['madison', 'beer', '-', 'reckless', 'stream', '&', 'download', ':', 'https://madisonbeer.lnk.to/recklesspresave', '(lyrics):', '[verse', '1]', 'hey', 'story', 'hate', ""tellin'"", 'might', 'make', 'break', ""i'll"", 'tell', 'anyway', ""chapter's"", 'said', 'nobody', 'else', 'got', 'went', 'house', 'guys', 'always', 'left', '[pre-chorus]', 'still', 'letter', 'wrote', 'told', 'girl', 'ever', 'want', 'life', 'guess', 'friends', 'right', '[chorus]', 'day', 'goes', 'night,', 'cry', 'somebody', 'saw', 'last', 'night', 'gave', 'word,', '""don\'t', 'worry', ""'bout"", 'her""', 'might', 'love', 'now,', 'loved', 'first', 'said', 'never', 'hurt', 'me,', 'oh,', 'swore', 'every', 'star', 'could', 'reckless', 'heart?', '[verse', '2]', 'check', 'heart', 'like', 'hotel', 'must', 'perfect,', 'oh', 'well', 'hope', 'go', 'hell', '[pre-chorus]', 'still', 'letter', 'wrote', 'told', 'girl', 'ever', 'want', 'life', 'guess', 'friends', 'right', '[chorus]', 'day', 'goes', 'night,', 'cry', 'somebody', 'saw', 'last', 'night', 'gave', 'word,', '""don\'t', 'worry', ""'bout"", 'her""', 'might', 'love', 'now,', 'loved', 'first', 'said', 'never', 'hurt', 'me,', 'oh,', 'swore', 'every', 'star', 'could', 'reckless', 'heart?', '(heart)', '[post-chorus]', 'could', 'reckless?', 'could', 'reckless?', 'could', 'reckless', ""someone's"", 'heart?', '[outro]', 'hey', 'story', 'hate', 'told', 'cope', 'pain', ""i'm"", 'sorry', 'relate', 'tags:', 'madison', 'beer', 'reckless', 'lyrics', 'madison', 'beer', 'madison', 'beer', 'reckless', 'lyrics', 'lyrics', 'reckless', 'madison', 'beer', 'reckless', 'madison', 'beer', 'lyrics', 'lyrics', 'madison', 'beer', 'reckless', 'madison', 'beer', 'reckless', 'reckless', 'lyrics', 'reckless', '#madisonbeer', '#reckless', '#lyrics', 'contact', ':', 'sickbeatz1998@gmail.com']","['Madison Beer', 'Reckless Lyrics Madison Beer', 'Madison Beer Reckless Lyrics', 'Lyrics Reckless Madison Beer', 'Reckless Madison Beer Lyrics', 'Lyrics Madison Beer Reckless', 'Madison Beer Reckless', 'Reckless Lyrics', 'Reckless', 'madison beer', 'reckless lyrics madison beer', 'madison beer reckless lyrics', 'lyrics reckless madison beer', 'reckless madison beer lyrics', 'lyrics madison beer reckless', 'madison beer reckless', 'reckless lyrics', 'reckless', 'new madison beer reckless', 'reckless lyric video', 'pop', 'rnb']",1,0,1,Y,
aFPJf-wKTd0,"Masego & FKJ - ""Tadow"" (Music Video)",10,"['masego', '&', 'fkj', '-', '""tadow""', '(music', 'video)', 'stream', '""tadow""', 'now:', 'http://smarturl.it/tadow', 'masego’s', 'debut', 'album', '“lady', 'lady""', 'now:', 'http://smarturl.it/masegoladyladyalbum', 'directed', 'joe', 'weil', 'produced', 'psycho', 'films', 'follow', 'masego:', 'http://masegomusic.com', 'http://instagram.com/masego', 'http://twitter.com/unclesego', 'http://facebook.com/unclesego', 'follow', 'fkj:', 'https://www.frenchkiwijuice.com', 'http://instagram.com/frenchkiwijuice', 'http://twitter.com/fkjmusic', 'http://facebook.com/frenchkiwijuice', '#masego', '#fkj', '#tadow']","['Masego', 'Tadow', 'Masego FKJ', 'Masego FKJ Tadow', 'FKJ Tadow', 'Masego Tadow Video', 'Masego Tadow Official Video', 'Masego Tadow Music Video', 'FKJ Music Video', 'New Music', 'R&B', 'Traphousejazz', 'Sax', 'Saxophone', 'Masego Album', 'Lady Lady Masego', 'Smooth', 'DMV', 'EQT', 'EQT Recordings']",1,0,1,Y,
9JoB8MQqK3Y,FKJ style harmonica jam,10,"['chromatic', 'harmonica', 'improvisation']","['FKJ', 'Harmonica', 'Jazz', 'Coffe Music', 'FKJ Type Beat', 'Chromatic Harmonica', 'Chromatic Harp', 'Fkj Harmonica', 'Fkj Jam', 'Jazz Jam', 'Hip Hop', 'Chromatic', 'Harp', 'Chromatic Jam', 'Chromatic Harmonica Jam']",1,0,0,Y,
XxxToi82OwM,TOP 15 SAXOPHONE SONGS 🎷(PART 2),10,"['dopo', 'il', 'successo', 'del', 'primo', 'video,', 'ecco', 'la', 'seconda', 'parte', 'delle', 'canzoni', 'più', 'famose', 'al', 'sax.', 'buona', 'musica', 'per', 'contatti', '&', 'eventi', 'official', 'page', 'facebook', 'https://www.facebook.com/danielevitalesax/', 'instagram', 'https://www.instagram.com/daniele_vitale_sax/', 'email', 'danielevitale_sax@libero.it']","['top 15 saxophone song', 'top 15 sax', 'sax song best', 'riff sax', 'daniele vitale sax', 'best song saxophone', 'most epic sax all time', 'epic sax guy 2019', 'mr saxobeat cover', 'tequila sax', 'lily here as cover', 'take five sax', 'yakety sax cover', 'lisa simpson sax solo']",1,0,1,Y,
VD7mI6wMKsg,TOP 15 SAXOPHONE SONGS 🎷(Part 1),10,"['mi', 'sono', 'divertito', 'raccogliere', 'tutte', 'le', 'canzoni', 'più', 'belle', 'dove', 'il', 'sax', 'è', 'protagonista,', 'ovviamente', 'ne', 'sono', 'tante', 'questa', 'è', 'solo', 'la', 'prima', 'parte.', 'buona', 'musica', 'per', 'contatti', '&', 'eventi', 'official', 'page', 'facebook', 'https://www.facebook.com/danielevitalesax/', 'instagram', 'https://www.instagram.com/daniele_vitale_sax/', 'email', 'danielevitale_sax@libero.it']","['top 15 saxophone songs', 'saxophone songs', 'sax guy', 'epic sax guy', 'daniele vitale sax', 'top 10 saxophone covers on youtube', 'pink panther theme', 'destination calabria sax', 'pink panther sax guy', 'top 15 sax', 'best songs sax', 'sax a boom', 'sax meme', 'songs meme best', 'we are number one sax']",1,0,1,Y,
1aHJzvnX75Q,"""IKO IKO"" (tik tok song) STREET SAX PERFORMANCE in ROME",10,"['instagram', 'https://www.instagram.com/daniele_vitale_sax/', 'booking', '&', 'eventi', 'official', 'page', 'facebook', 'https://www.facebook.com/danielevitalesax/', 'email', 'danielevitale_sax@libero.it']","['iko iko', 'iko iko sax', 'iko iko ti tok', 'iko iko song', 'daniele vitale sax', 'street sax performance tik tok', 'tik tok street', 'coffin dance sax', 'karolina protsenko street', 'iko iko dance vip']",1,0,1,Y,
KSc2aLmezaI,Top 10 Viral Tik Tok Songs 2021 On Saxophone,10,"['instagram:', '@andreschnura', 'tiktok:', '@andreschnura', 'find', 'notes', 'songs', 'patreon:', 'https://www.patreon.com/andreschnura\u200b']","['Andre Schnura', 'Saxophone', 'Cover', 'Tik Tok', 'TikTok', 'Songs', 'Trends', 'New', '2021', 'Viral', 'doja cat', 'say so', 'boney m.', 'rasputin', 'ski mask the slump god', 'jump house', 'somebody to love', 'basstologe', 'friendships', 'pascal letoublon', 'savage love Jason derulo', 'siren beat', 'jawsh 685']",1,0,1,Y,
zh8ElKO4YME,A Simple Song / John Mayer - cover by Isaac Carty,10,"['leave', 'mayer', 'write', 'song', 'gets', 'stuck', 'head', 'week', 'straight.', 'snippet', 'song', 'featured', 'end', 'collaboration', 'video', 'land', 'rover.', 'calls', 'song', '""a', 'simple', 'song"".', 'research', 'live', 'versions', 'able', 'piece', 'whole', 'song', 'together', 'way.', 'hope', 'enjoy', 'it!', 'thanks', 'watching!', 'subscribe', 'new', 'videos', 'every', 'week!', 'included', 'think', 'good', 'layout', 'chords/lyrics', 'song:', 'https://tabs.ultimate-guitar.com/tab/john-mayer/a-simple-song-chords-2359455']","['john mayer', 'a simple song john mayer', 'a simple song', 'land rover', 'live music', 'new song', 'trending', 'cover song', 'the bealtes', 'grateful dead', 'dead and company', 'full song', 'guitar', 'acoustic', 'top 10', 'song', 'isaac carty', 'jack johnson', 'guitar player', 'prs', 'fender', 'yamaha', 'gibson', 'travel', 'truck', 'van life', 'good music', ""free fallin'"", 'free falling', 'gravity', 'slow dancing in a burning room', 'donald trump', '2020 election', 'stimulus check', 'stimulus bill', 'john lennon', 'leon bridges', 'paul mccartney', 'music']",1,0,1,Y,
GNSQdloesno,I Got a Woman - John Mayer Trio,10,"['put', 'together', 'real', 'fast', 'since', 'videos', 'entire', 'song.']","['john', 'mayer', 'trio', 'jm', 'jm3', 'got', 'woman', 'try', 'continuum']",1,0,1,Y,
OOaaJ22_sPk,"John Mayer LIVE ""Born and Raised"" Hotel Cafe, L.A.",10,"['john', 'tries', 'new', 'original', 'song', 'surprise', 'midnight', 'show', ""l.a.'s"", 'hotel', 'cafe.']","['John Mayer', 'Born and Raised', 'Hotel Cafe', 'Unreleased', ""'Queen"", 'of', 'California']",1,0,1,Y,
KJvHhehmePE,John Mayer - Half of My Heart (Tokyo Acoustic Version),10,"['john', 'mayer', 'plays', 'half', 'heart', 'clips', 'time', 'spent', 'japan.', 'visit', ""hayato's"", 'channel', 'john', 'mayer', 'goodness', ';]', 'http://www.youtube.com/user/hayato0313', 'frequently', 'asked', 'question:', 'q:', 'from?', 'a:', 'japan', 'q:', 'find', 'it?', 'a:', 'live', 'japan,', ""can't."", ':p', 'edit:', 'recently', 'released', 'dvd/cd', 'combo', 'pack', 'outside', 'japan.', 'q:', 'live', 'japan?', 'a:', 'no.', 'a:', 'hayato', 'does,', 'go', 'amazing', 'channel', 'http://www.youtube.com/user/hayato0313', 'http://www.youtube.com/user/hayato0313', 'http://www.youtube.com/user/hayato0313', 'http://www.youtube.com/user/hayato0313']","['John Mayer', 'John Mayer Half of My Heart', 'John Mayer Tokyo', 'John Mayer Acoustic', 'Half of My Heart Tokyo']",1,0,1,Y,
QgPtB5huoy8,Every Little Thing She Does (No Such Thing) by John Mayer,10,"['john', ""mayer's"", 'alternative', 'opening', 'thing', 'one', 'personal', 'faves', 'might', 'add', '=d', 'rate', 'love', 'hate', 'tabs', 'found:', 'http://www.fretplay.com/tabs/m/mayer_john/no_such_thing-tab.shtml', 'lyrics:', 'freshman', 'year,', 'mom', 'asked,', '""what', 'want', 'get', 'here?""', 'said,', '""well', 'gee,', 'im', '13,', 'think', 'id', 'like', 'play', 'guitar', 'star""', 'well', 'said,', '""that\'s', 'it,', 'youve', 'got', 'time', 'go,', 'good', 'sense', 'kick', 'anytime', 'know,', 'im', 'worried.', 'im', 'worried.""', 'sophmore', 'year,', 'asked', 'old', 'thing', 'answer', 'remained', 'unchanged', 'saw', 'figit', 'thumbs', 'said,', '""you', 'like', 'computers,', 'john,', 'like', 'computers', 'dont', 'you?', 'always', 'see', 'computer,', 'like', 'comptures.', 'maybe', 'something', 'computers.', 'yeah', 'wouldnt', 'nice.""', 'junoir', 'year,', 'little', 'intense,', 'says,', '""what', 'wanna', 'life?""', '""im', 'fence,', 'know', 'exactly', 'be.', 'im', 'seventeen.""', 'said,', '""well', 'ask', 'pay', 'attention', 'class,', 'happen', 'change', 'mind', 'time', 'still', 'go', 'somewhere', 'reputable', 'us', 'proud.""', 'went', 'downstairs', 'played', 'guitar', 'loud.', 'senior', 'year,', 'old', 'question,', 'said,', '""what', 'wanna', 'do?""', 'said,', '""play', 'guitar', 'sing.""', 'said,', '""theres', 'thing""', 'said,', '""theres', 'thing""', '""welcome', 'real', 'world"",', 'said', 'condescendingly', 'take', 'seat,', 'take', 'life', 'plot', 'black', 'white', 'well', 'never', 'lived', 'dreams', 'prom', 'kings', 'drama', 'queens', 'id', 'like', 'think', 'best', 'still', 'hiding,', 'sleeve', 'love', 'tell', 'stay', 'inside', 'lines', ""something's"", 'better', 'side', 'wanna', 'run', 'halls', 'high', 'school', 'wanna', 'scream', 'top', 'lungs', 'found', ""there's"", 'thing', 'real', 'world', 'lie', 'got', 'rise', 'good', 'boys', 'girls', 'take', 'called', 'right', 'track', 'faded', 'white', 'hats,', 'grabbing', 'credits,', 'maybe', 'transfers', 'listen', 'phish,', 'cant', 'find', 'answers', 'parents,', 'theyre', 'getting', 'older', 'wonder', 'theyve', 'wished', 'anything', 'better', 'memories,', 'tiny', 'tragedies', 'love', 'tell', 'stay', 'inside', 'lines', ""something's"", 'better', 'side', 'wanna', 'run', 'halls', 'high', 'school', 'wanna', 'scream', 'top', 'lungs', 'found', ""there's"", 'thing', 'real', 'world', 'lie', 'got', 'rise', 'invincible', 'invincible', 'invincible', 'long', ""we're"", 'alive', ""we're"", 'alive', 'tell', 'story', 'thousand', 'rainy', 'days', 'since', 'first', 'met', 'big', 'enough', 'umbrella', 'always', 'ends', 'getting', 'wet', 'wanna', 'scream', 'top', 'lungs', 'found', ""there's"", 'thing', 'real', 'world', 'lie', 'got', 'rise', ""can't"", 'wait', 'til', '10', 'year', 'reunion', ""i'm"", 'gonna', 'bust', 'double', 'doors', 'stand', 'tables', 'know', 'time']","['John', 'Mayer', 'No', 'Such', 'Thing', 'Every', 'Little', 'She', 'Does', 'Gravity', 'Continuum', 'Daughters', 'Your', 'Body', 'Is', 'Wonderland', 'Say', 'Clarity', 'Police']",1,0,1,Y,
PUqkE443ONs,John Mayer - Shadow Days (Acoustic Performance),10,"['john', ""mayer's"", 'official', 'music', 'video', ""'shadow"", 'days', ""(acoustic)'."", 'click', 'listen', 'john', 'mayer', 'spotify:', 'http://smarturl.it/jmayerspotify?iqid=jmayersd', 'featured', 'born', 'raised.', 'click', 'buy', 'track', 'album', 'via', 'itunes:', 'http://smarturl.it/jmayerbaritunes?iqid=jmayersd', 'google', 'play:', 'http://smarturl.it/jmayersdplay?iqid=jmayersd', 'amazon:', 'http://smarturl.it/jmayerbaramz?iqid=jmayersd', 'john', 'mayer', 'waiting', 'world', 'change:', 'https://youtu.be/obixscj5rly', 'clarity:', 'https://youtu.be/ulrz-6csmmm', 'bigger', 'body:', 'https://youtu.be/lq5wthm1zkw', 'great', 'singer-songwriter', 'videos', 'here:', 'http://smarturl.it/singsongwriter?iqid=jmayersd', 'follow', 'john', 'mayer', 'website:', 'http://johnmayer.com/', 'facebook:', 'https://www.facebook.com/johnmayer', 'twitter:', 'https://twitter.com/johnmayer', 'instagram:', 'https://instagram.com/johnmayer/', 'tumblr:', 'http://jhnmyr.tumblr.com/', 'subscribe', 'john', 'mayer', 'youtube:', 'http://smarturl.it/jmayersub?iqid=jmayersd', '---------', 'lyrics:', 'know', 'could', 'wrong', 'swear', 'right', 'people', 'known', 'lives', 'find', 'alone', 'like', 'found', 'like', 'found', 'pieces', 'hotel', 'floor', 'hard', 'times,', 'help', 'see', ""i'm"", 'good', 'man', 'good', 'heart', 'tough', 'time,', 'got', 'rough', 'start', 'finally', 'learned', 'let', 'go', ""i'm"", 'right', 'here,', ""i'm"", 'right', ""i'm"", 'open,', 'knowing', 'somehow', 'shadow', 'days', 'shadow', 'days', 'well', ""ain't"", 'trouble', 'maker', 'never', 'meant', 'harm', 'mean', 'make', 'hard', 'carry', 'well', 'sucks', 'honest', '(honest)', 'hurts', 'real', 'nice', 'make', 'love', 'finally', 'feel', 'hard', 'times,', 'let', ""i'm"", 'good', 'man', 'good', 'heart', 'tough', 'time,', 'got', 'rough', 'start', 'finally', 'learned', 'let', 'go', ""i'm"", 'right', 'here,', ""i'm"", 'right', ""i'm"", 'open,', 'knowing', 'somehow', 'shadow', 'days', 'shadow', 'days', '[x2]']","['john mayer shadow days', 'john mayer live', 'john mayer vevo', 'acoustic', 'shadow days official', 'born and raised', 'shadow days live', 'music', 'john mayer lyrics', 'john mayer', 'room for squares', 'instrumental', 'vevo', 'shadow days lyrics', 'lesson', 'guitar', 'john mayer audio', 'try!', 'official', 'download', 'JohnMayerVevo', 'karaoke', 'remix', 'channel', 'lyrics', 'audio', 'official video', 'cover', 'john mayer official', 'battle studies', 'shadow days acoustic', 'where the light is', 'Sony', 'hq']",1,0,1,Y,
NtNBMBRaKzo,Jason Mraz - I Won't Give Up (Official Video),10,"['official', 'video', '""i', 'give', 'up""', 'jason', 'mraz', 'album', ""'love"", 'four', 'letter', ""word'."", 'download:', 'http://smarturl.it/iwontgiveup', 'directed', 'mark', 'pellington.', 'subscribe', 'official', 'content', 'jason', 'mraz:', 'https://atlantic.lnk.to/jasonmrazsubscribe', 'follow', 'jason', 'mraz', 'http://jasonmraz.com', 'http://facebook.com/jasonmraz', 'http://twitter.com/jason_mraz', 'http://instagram.com/jason_mraz', 'http://jasonmraz.tumblr.com/', 'official', 'youtube', 'channel', 'atlantic', 'records', 'artist', 'jason', 'mraz.', 'since', 'getting', 'start', 'coffeehouses', 'san', 'diego,', 'jason', 'mraz', 'brought', 'positive', 'message', 'soulful,', 'folk-pop', 'sound', 'rapt', 'audiences', 'around', 'world.', 'along', 'way,', 'earned', 'platinum', 'certifications', 'albums', '‘we', 'sing.', 'dance.', 'steal', 'things.’', '‘love', 'four', 'letter', 'word,”', 'made', 'pop', 'history', 'singles', '""i\'m', 'yours”', '“i', 'give', 'up,""', 'racked', 'two', 'grammy', 'awards,', 'prestigious', 'songwriter', 'hall', 'fame', 'hal', 'david', 'award.', 'addition', '2018', 'album', '‘know.’', 'making', 'waves', 'us', 'billboard', '200,', 'mraz', 'also', 'recently', 'made', 'broadway', 'debut', 'musical', 'waitress.', 'dedicated', 'artist', 'gentleman', 'farmer,', 'mraz', 'first', 'foremost', 'committed', 'global', 'citizen.', 'jason', 'mraz', 'foundation', 'serves', 'shine', 'arts', 'education', 'advancement', 'equality.', 'all,', 'jason', 'mraz', 'continually', 'confirms', 'celebrates', 'music’s', 'myriad', 'forms', 'miraculous', 'power,', 'inspiring', 'delighting', 'countless', 'fans', 'around', 'world.', 'subscribe', 'latest', 'official', 'music', 'videos,', 'official', 'audio', 'videos,', 'performances,', 'bts', 'jason', 'mraz.', 'https://atlantic.lnk.to/jasonmrazsubscribe', '#jasonmraz', '#atlanticrecords', '#atlantic', '#iwontgiveup', '#officialvideo', '#loveisafourletterword']","['jason mraz', 'jason', 'mraz', 'atlantic records', 'pop', 'rock', 'folk pop', 'i wont give up', ""i won't give up"", ""jason mraz i won't give up"", ""jason mraz i won't give up lyrics"", 'jason mraz i wont give up', ""i won't give up jason mraz"", ""i won't give up jason mraz lyrics"", 'atlantic', ""jason mraz - i won't give up"", ""jason mraz - i won't give up lyrics"", ""i won't give up - jason mraz"", ""i won't give up - jason mraz (lyrics)"", 'official video', 'music video', ""Jason Mraz - I Won't Give Up (Official Video)""]",1,0,1,Y,
5zuexJs4_lc,John Mayer - Heartbreak Warfare Acoustic Version.wmv,10,"['acoustic', 'version', 'heartbreak', 'warfare', 'jm', 'acoustic', 'set', 'battle', 'studies']","['John', 'Mayer', 'Heartbreak', 'Warfare', 'Battle', 'Studies', 'Edge', 'of', 'Desire', 'Half', 'My', 'Heart', 'Perfectly', 'Lonely', 'Do', 'You', 'Know', 'Me', 'Assassin', 'War', 'Life', 'Friends', 'Lovers', 'or', 'Nothing']",1,0,0,Y,
TRRsOrAeRQ4,"Star Plus Drama "" Hatim "" - Opening Theme",10,"['drama', '-', 'hatim', 'cast', '-', 'rahil', 'azam,', 'ragvendra', 'kiku,', 'nirmal', 'pandey,', 'pooja', 'ghai', 'rawal,', 'tom', 'alter,', 'jaya', 'bhattacharya', 'series', 'based', 'legendary', ""'arabian"", ""nights'"", 'character', 'hatim', 'tai', 'royal', 'prince', 'yemen', 'mission', 'rescue', 'beloved', 'jasmine,', 'princess', 'paristan,', 'clutches', 'evil', 'dajjal.', 'success', 'hatims', 'mission', 'entirely', 'depends', 'finding', 'correct', 'answers', 'seven', 'questions.', 'hunt', 'answers', 'leads', 'hatims', 'journey', 'strange', 'lands', 'meets', 'strange', 'aliens.']","['Hatim', 'Fantasy', 'Teleserial', 'star', 'plus', 'is', 'the', 'biggest', 'hit', 'serial', 'of', 'indian', 'television']",1,0,0,Y,
mvSItvjFE1c,Eminem - Lucky You ft. Joyner Lucas,10,"['album', 'kamikaze,', 'now:', 'http://shady.sr/kamikaze', 'http://eminem.com', 'http://facebook.com/eminem', 'http://twitter.com/eminem', 'http://instagram.com/eminem', 'http://eminem.tumblr.com', 'http://shadyrecords.com', 'http://facebook.com/shadyrecords', 'http://twitter.com/shadyrecords', 'http://instagram.com/shadyrecords', 'http://trustshady.tumblr.com', 'music', 'video', 'eminem', 'performing', 'lucky', 'you.', '©', '2018', 'aftermath', 'records', 'http://vevo.ly/0xh5c8']","['Eminem', 'Lucky', 'You', 'Aftermath', 'Rap']",1,0,1,Y,
k2rqUlYN1m8,B.o.B - HeadBand ft. 2 Chainz [Official Video],10,"['b.o,b', '-', 'headband', 'ft.', '2', 'chainz', 'watch', 'b.o.b’s', 'podcast', 'bobcast', 'https://www.youtube.com/playlist?list=plbp-vxjheucn4d0vevdgugkjzraj5dxyc', 'album', '""underground', 'luxury""', 'available', 'itunes', 'http://smarturl.it/undergroundluxury', 'follow:', 'https://twitter.com/bobatl', 'instagram:', 'http://instagram.com/bob', 'like:', 'http://fb.com/bobatl', 'site:', 'http://bobatl.com', ""b.o.b's"", 'store:', 'http://atlr.ec/l0krz1']","['bob', 'headband', 'Official', 'video', '2chainz', 'grand', 'husle', 'twerk', 'rap', 'hip hop', 'Hip', 'Hop', 'Underground', 'luxury', 'Hip-hop Dance (Sport)', 'Hair', 'Lyrics', 'Natural', 'Gta', 'Haircut', 'Auto', 'Theft', 'City', 'Style', 'Beauty', 'Vice', 'Andreas', 'Stunt', 'Rockstar', 'fame', 'celebrity', 'Hip Hop Music (Musical Genre)', 'Music Video (TV Genre)', 'Grand Theft Auto (Video Game Series)', 'Music (TV Genre)', 'Warner Music Group (Record Label)', 'WMG']",1,0,1,Y,
9XvXF1LrWgA,Godzilla (feat. Juice WRLD) [Official Audio],10,"['album', 'music', 'murdered', 'by,', 'now:', 'https://smarturl.it/mtbmb', 'http://eminem.com', 'http://facebook.com/eminem', 'http://twitter.com/eminem', 'http://instagram.com/eminem', 'http://shadyrecords.com', 'http://facebook.com/shadyrecords', 'http://twitter.com/shadyrecords', 'http://instagram.com/shadyrecords']", ,1,0,1,Y,
Fp0BScQSSvg,"Machine Gun Kelly ""Rap Devil"" (Eminem Diss) (WSHH Exclusive - Official Music Video)",10,"['watch', 'official', 'music', 'video', '""rap', 'devil""', 'machine', 'gun', 'kelly.', 'follow', 'machine', 'gun', 'kelly', 'https://www.twitter.com/machinegunkelly/', 'https://www.facebook.com/machinegunkellymusic/', 'https://www.instagram.com/machinegunkelly/', 'subscribe', 'more:', 'http://bit.ly/subwshh', 'follow', 'worldstarhiphop:', 'http://worldstarhiphop.com', 'https://twitter.com/worldstar', 'https://facebook.com/worldstarhiphop', 'http://instagram.com/worldstar', 'shop', 'worldstar:', 'http://shop.worldstarhiphop.com', 'watch', 'worldstarhiphop:', 'rapper', 'relationship', 'advice:', 'https://youtube.com/playlist?list=plck0nebmyfxq6doefshbki5liq9fv_jdz&playnext=1', 'official', 'music', 'videos:', 'https://youtube.com/playlist?list=plck0nebmyfxspygdfkcshrwgxln-tnt9d&playnext=1', 'official', 'audio', 'tracks:', 'https://youtube.com/playlist?list=plck0nebmyfxslgtargi2ozwpgvw2tz9ep&playnext=1', 'newest', 'videos:', 'https://youtube.com/playlist?list=plck0nebmyfxtf85bfusuxikidy_alnsu2&playnext=1', 'worldstarhiphop', 'home', 'everything', 'entertainment', '&', 'hip', 'hop.', '#1', 'urban', 'outlet', 'responsible', 'breaking', 'latest', 'premiere', 'music', 'videos,', 'exclusive', 'artist', 'content,', 'entertainment', 'stories,', 'celebrity', 'rumors,', 'sports', 'highlights,', 'interviews,', 'comedy', 'skits,', 'rap', 'freestyles,', 'crazy', 'fights,', 'eye', 'candy', 'models,', 'best', 'viral', 'videos', '&', 'more.', 'since', '2005,', 'worldstarhiphop', 'worked', ""generation's"", 'groundbreaking', 'artists,', 'athletes', '&', 'musicians', '-', 'helped', 'continue', 'define', 'unique', 'identity', 'attitude.', 'plan', 'continuing', 'work', 'best,', 'keep', 'eye', 'exciting', 'new', 'projects', '/', 'collaborations', 'plan', 'dropping', 'near', 'future.', '#machinegunkelly', '#rapdevil', '#eminemdiss']","['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",1,0,1,Y,
